id,site,block,patch,p.pos,trt,pop,fam,esurv,july.stage,july.height,july.leaf,herbivory.category,disease.category,fall.stage,branch.number,seed.pods,browsed
2135,RNHA,7,14,3,competition,KZA,21,1,1,16.5,5,1,1,0,0,0,0
2136,RNHA,7,14,4,competition,KZA,20,0,0,0,0,?,?,0,0,0,0
2137,RNHA,7,15,1,removal,KZA,40,0,0,0,0,?,?,0,0,0,0
2138,RNHA,7,15,2,removal,KZA,24,0,0,0,0,?,?,0,0,0,0
2139,RNHA,7,15,3,removal,KZA,21,0,0,0,0,?,?,0,0,0,0
2140,RNHA,7,15,4,removal,KZA,20,0,0,0,0,?,?,0,0,0,0
2141,RNHA,7,16,1,removal,GCD,38,0,0,0,0,?,?,0,0,0,0
2142,RNHA,7,16,2,removal,GCD,25,0,0,0,0,?,?,0,0,0,0
2143,RNHA,7,16,3,removal,GCD,17,0,0,0,0,?,?,0,0,0,0
2144,RNHA,7,16,4,removal,GCD,23,0,0,0,0,?,?,0,0,0,0
2145,RNHA,7,17,1,removal,CRA,35,0,0,0,0,?,?,0,0,0,0
2146,RNHA,7,17,2,removal,CRA,38,0,0,0,0,?,?,0,0,0,0
2147,RNHA,7,17,3,removal,CRA,28,0,0,0,0,?,?,0,0,0,0
2148,RNHA,7,17,4,removal,CRA,20,0,0,0,0,?,?,0,0,0,0
2149,RNHA,7,18,1,competition,TYS,7,0,0,0,0,?,?,0,0,0,0
2150,RNHA,7,18,2,competition,TYS,1,0,0,0,0,?,?,0,0,0,0
2151,RNHA,7,18,3,competition,TYS,36,0,0,0,0,?,?,0,0,0,0
2152,RNHA,7,18,4,competition,TYS,15,1,1,0,0,?,?,0,0,0,0
2153,RNHA,7,19,1,competition,GRE,18,0,0,0,0,?,?,0,0,0,0
2154,RNHA,7,19,2,competition,GRE,37,1,0,0,0,?,?,0,0,0,0
2155,RNHA,7,19,3,competition,GRE,30,1,1,49,7,3,1,0,0,0,1
2156,RNHA,7,19,4,competition,GRE,8,0,0,0,0,?,?,0,0,0,0
2157,RNHA,7,20,1,competition,GRE,5,0,0,0,0,?,?,0,0,0,0
2158,RNHA,7,20,2,competition,GRE,13,0,0,0,0,?,?,0,0,0,0
2159,RNHA,7,20,3,competition,GRE,15,0,0,0,0,?,?,0,0,0,0
2160,RNHA,7,20,4,competition,GRE,22,0,0,0,0,?,?,0,0,0,0
2161,RNHA,8,1,1,competition,CRA,6,1,2,72.5,13,3,2,0,0,0,1
2162,RNHA,8,1,2,competition,CRA,6,1,0,0,0,?,?,0,0,0,0
2163,RNHA,8,1,3,competition,CRA,19,1,1,38.5,8,3,1,0,0,0,0
2164,RNHA,8,1,4,competition,CRA,8,0,0,0,0,?,?,0,0,0,0
2165,RNHA,8,2,1,competition,GRE,36,0,0,0,0,?,?,0,0,0,0
2166,RNHA,8,2,2,competition,GRE,17,0,0,0,0,?,?,0,0,0,0
2167,RNHA,8,2,3,competition,GRE,34,0,0,0,0,?,?,0,0,0,0
2168,RNHA,8,2,4,competition,GRE,19,0,0,0,0,?,?,0,0,0,0
2169,RNHA,8,3,1,competition,GRE,8,0,0,0,0,?,?,0,0,0,0
2170,RNHA,8,3,2,competition,GRE,23,1,0,0,0,?,?,0,0,0,1
2171,RNHA,8,3,3,competition,GRE,18,0,0,0,0,?,?,0,0,0,0
2172,RNHA,8,3,4,competition,GRE,35,0,0,0,0,?,?,0,0,0,0
2173,RNHA,8,4,1,removal,KZA,28,0,0,0,0,?,?,0,0,0,0
2174,RNHA,8,4,2,removal,KZA,19,1,1,?,4,1,1,0,0,0,1
2175,RNHA,8,4,3,removal,KZA,4,0,0,0,0,?,?,0,0,0,0
2176,RNHA,8,4,4,removal,KZA,32,0,0,0,0,?,?,0,0,0,0
2177,RNHA,8,5,1,competition,TYS,15,1,0,0,0,?,?,0,0,0,0
2178,RNHA,8,5,2,competition,TYS,12,0,0,0,0,?,?,0,0,0,0
2179,RNHA,8,5,3,competition,TYS,9,0,0,0,0,?,?,0,0,0,0
2180,RNHA,8,5,4,competition,TYS,40,0,0,0,0,?,?,0,0,0,0
2181,RNHA,8,6,1,removal,KZA,11,0,0,0,0,?,?,0,0,0,0
2182,RNHA,8,6,2,removal,KZA,3,0,0,0,0,?,?,0,0,0,0
2183,RNHA,8,6,3,removal,KZA,39,0,0,0,0,?,?,0,0,0,0
2184,RNHA,8,6,4,removal,KZA,31,0,0,0,0,?,?,0,0,0,0
2185,RNHA,8,7,1,competition,TYS,14,?,0,0,0,?,?,0,0,0,0
2186,RNHA,8,7,2,competition,TYS,18,0,0,0,0,?,?,0,0,0,0
2187,RNHA,8,7,3,competition,TYS,30,0,0,0,0,?,?,0,0,0,0
2188,RNHA,8,7,4,competition,TYS,16,0,0,0,0,?,?,0,0,0,0
2189,RNHA,8,8,1,removal,GCD,37,1,0,0,0,?,?,0,0,0,0
2190,RNHA,8,8,2,removal,GCD,7,0,0,0,0,?,?,0,0,0,0
2191,RNHA,8,8,3,removal,GCD,31,1,0,0,0,?,?,0,0,0,1
2192,RNHA,8,8,4,removal,GCD,21,0,0,0,0,?,?,0,0,0,0
2193,RNHA,8,9,1,removal,CRA,6,0,0,0,0,?,?,0,0,0,0
2194,RNHA,8,9,2,removal,CRA,6,0,0,0,0,?,?,0,0,0,0
2195,RNHA,8,9,3,removal,CRA,19,0,0,0,0,?,?,0,0,0,0
2196,RNHA,8,9,4,removal,CRA,8,0,0,0,0,?,?,0,0,0,0
2197,RNHA,8,10,1,removal,GRE,8,1,0,0,0,?,?,0,0,0,0
2198,RNHA,8,10,2,removal,GRE,23,0,0,0,0,?,?,0,0,0,0
2199,RNHA,8,10,3,removal,GRE,18,0,0,0,0,?,?,0,0,0,0
2200,RNHA,8,10,4,removal,GRE,35,0,0,0,0,?,?,0,0,0,0
2201,RNHA,8,11,1,competition,GCD,27,1,0,0,0,?,?,0,0,0,0
2202,RNHA,8,11,2,competition,GCD,3,1,1,?,6,3,1,0,0,0,1
2203,RNHA,8,11,3,competition,GCD,3,0,0,0,0,?,?,0,0,0,0
2204,RNHA,8,11,4,competition,GCD,27,0,0,0,0,?,?,0,0,0,0
2205,RNHA,8,12,1,competition,KZA,11,0,0,0,0,?,?,0,0,0,0
2206,RNHA,8,12,2,competition,KZA,3,1,1,59.6,10,3,1,0,0,0,0
2207,RNHA,8,12,3,competition,KZA,39,1,1,54.5,8,3,2,0,0,0,1
2208,RNHA,8,12,4,competition,KZA,31,0,0,0,0,?,?,0,0,0,0
2209,RNHA,8,13,1,competition,CRA,16,1,0,0,0,?,?,0,0,0,1
2210,RNHA,8,13,2,competition,CRA,15,1,1,33,5,1,3,0,0,0,0
2211,RNHA,8,13,3,competition,CRA,2,0,0,0,0,?,?,0,0,0,0
2212,RNHA,8,13,4,competition,CRA,31,0,0,0,0,?,?,0,0,0,0
2213,RNHA,8,14,1,competition,GCD,37,1,2,54,9,2,1,4,1,1,1
2214,RNHA,8,14,2,competition,GCD,7,1,0,0,0,?,?,0,0,0,0
2215,RNHA,8,14,3,competition,GCD,31,0,0,0,0,?,?,0,0,0,0
2216,RNHA,8,14,4,competition,GCD,21,1,0,0,0,?,?,0,0,0,0
2217,RNHA,8,15,1,removal,CRA,16,0,0,0,0,?,?,0,0,0,0
2218,RNHA,8,15,2,removal,CRA,15,0,0,0,0,?,?,0,0,0,0
2219,RNHA,8,15,3,removal,CRA,2,1,1,?,10,3,1,0,0,0,1
2220,RNHA,8,15,4,removal,CRA,31,1,1,55,5,3,1,0,0,0,1
2221,RNHA,8,16,1,removal,GRE,36,0,0,0,0,?,?,0,0,0,0
2222,RNHA,8,16,2,removal,GRE,17,0,0,0,0,?,?,0,0,0,0
2223,RNHA,8,16,3,removal,GRE,34,0,0,0,0,?,?,0,0,0,0
2224,RNHA,8,16,4,removal,GRE,19,0,0,0,0,?,?,0,0,0,0
2225,RNHA,8,17,1,competition,KZA,28,0,0,0,0,?,?,0,0,0,0
2226,RNHA,8,17,2,competition,KZA,19,0,0,0,0,?,?,0,0,0,0
2227,RNHA,8,17,3,competition,KZA,4,1,1,?,5,1,1,0,0,0,1
2228,RNHA,8,17,4,competition,KZA,32,1,1,33.5,5,2,3,0,0,0,1
2229,RNHA,8,18,1,removal,GCD,27,0,0,0,0,?,?,0,0,0,0
2230,RNHA,8,18,2,removal,GCD,3,0,0,0,0,?,?,0,0,0,0
2231,RNHA,8,18,3,removal,GCD,3,1,0,0,0,?,?,0,0,0,0
2232,RNHA,8,18,4,removal,GCD,27,0,0,0,0,?,?,0,0,0,0
2233,RNHA,8,19,1,removal,TYS,15,0,0,0,0,?,?,0,0,0,0
2234,RNHA,8,19,2,removal,TYS,12,0,0,0,0,?,?,0,0,0,0
2235,RNHA,8,19,3,removal,TYS,9,0,0,0,0,?,?,0,0,0,0
2236,RNHA,8,19,4,removal,TYS,40,1,0,0,0,?,?,0,0,0,0
2237,RNHA,8,20,1,removal,TYS,14,0,0,0,0,?,?,0,0,0,0
2238,RNHA,8,20,2,removal,TYS,18,0,0,0,0,?,?,0,0,0,0
2239,RNHA,8,20,3,removal,TYS,30,0,1,?,5,1,1,0,0,0,1
2240,RNHA,8,20,4,removal,TYS,16,1,1,?,12,2,1,0,0,0,1
2241,RNHA,9,1,1,removal,TYS,11,0,0,0,0,?,?,0,0,0,0
2242,RNHA,9,1,2,removal,TYS,4,0,0,0,0,?,?,0,0,0,0
2243,RNHA,9,1,3,removal,TYS,8,0,0,0,0,?,?,0,0,0,0
2244,RNHA,9,1,4,removal,TYS,23,0,0,0,0,?,?,0,0,0,0
2245,RNHA,9,2,1,removal,KZA,29,?,0,0,0,?,?,0,0,0,0
2246,RNHA,9,2,2,removal,KZA,6,0,0,0,0,?,?,0,0,0,0
2247,RNHA,9,2,3,removal,KZA,33,0,0,0,0,?,?,0,0,0,0
2248,RNHA,9,2,4,removal,KZA,27,0,0,0,0,?,?,0,0,0,0
2249,RNHA,9,3,1,competition,KZA,15,0,0,0,0,?,?,0,0,0,0
2250,RNHA,9,3,2,competition,KZA,23,1,2,50,10,2,1,5,1,8,0
2251,RNHA,9,3,3,competition,KZA,13,1,1,42.5,8,3,3,0,0,0,1
2252,RNHA,9,3,4,competition,KZA,17,?,0,0,0,?,?,0,0,0,0
2253,RNHA,9,4,1,competition,GCD,18,1,0,0,0,?,?,0,0,0,0
2254,RNHA,9,4,2,competition,GCD,21,0,0,0,0,?,?,0,0,0,0
2255,RNHA,9,4,3,competition,GCD,1,0,0,0,0,?,?,0,0,0,0
2256,RNHA,9,4,4,competition,GCD,32,0,0,0,0,?,?,0,0,0,0
2257,RNHA,9,5,1,competition,CRA,26,1,0,0,0,?,?,4,1,1,1
2258,RNHA,9,5,2,competition,CRA,34,0,0,0,0,?,?,0,0,0,0
2259,RNHA,9,5,3,competition,CRA,5,0,0,0,0,?,?,0,0,0,0
2260,RNHA,9,5,4,competition,CRA,11,0,0,0,0,?,?,0,0,0,0
2261,RNHA,9,6,1,competition,KZA,29,0,0,0,0,?,?,0,0,0,0
2262,RNHA,9,6,2,competition,KZA,6,1,0,0,0,?,?,0,0,0,0
2263,RNHA,9,6,3,competition,KZA,33,0,0,0,0,?,?,0,0,0,0
2264,RNHA,9,6,4,competition,KZA,27,0,0,0,0,?,?,0,0,0,0
2265,RNHA,9,7,1,competition,CRA,31,1,1,52.5,8,3,2,5,1,5,0
2266,RNHA,9,7,2,competition,CRA,21,1,0,0,0,?,?,0,0,0,0
2267,RNHA,9,7,3,competition,CRA,7,0,0,0,0,?,?,0,0,0,0
2268,RNHA,9,7,4,competition,CRA,35,1,1,40,6,3,1,5,1,1,0
2269,RNHA,9,8,1,removal,GCD,18,1,0,0,0,?,?,0,0,0,0
2270,RNHA,9,8,2,removal,GCD,21,0,0,0,0,?,?,0,0,0,0
2271,RNHA,9,8,3,removal,GCD,1,0,0,0,0,?,?,0,0,0,0
2272,RNHA,9,8,4,removal,GCD,32,1,1,35.5,9,2,1,0,0,0,0
2273,RNHA,9,9,1,competition,TYS,11,1,0,0,0,?,?,0,0,0,1
2274,RNHA,9,9,2,competition,TYS,4,0,0,0,0,?,?,0,0,0,0
2275,RNHA,9,9,3,competition,TYS,8,1,1,39.5,8,1,1,5,0,0,0
2276,RNHA,9,9,4,competition,TYS,23,0,0,0,0,?,?,0,0,0,0
2277,RNHA,9,10,1,competition,GRE,31,0,0,0,0,?,?,0,0,0,0
2278,RNHA,9,10,2,competition,GRE,7,0,0,0,0,?,?,0,0,0,0
2279,RNHA,9,10,3,competition,GRE,4,0,0,0,0,?,?,0,0,0,0
2280,RNHA,9,10,4,competition,GRE,38,1,0,0,0,?,?,0,0,0,1
2281,RNHA,9,11,1,removal,GCD,35,0,0,0,0,?,?,0,0,0,0
2282,RNHA,9,11,2,removal,GCD,6,0,0,0,0,?,?,0,0,0,0
2283,RNHA,9,11,3,removal,GCD,2,0,0,0,0,?,?,0,0,0,0
2284,RNHA,9,11,4,removal,GCD,40,0,0,0,0,?,?,0,0,0,0
2285,RNHA,9,12,1,removal,GRE,31,0,0,0,0,?,?,0,0,0,0
2286,RNHA,9,12,2,removal,GRE,7,0,0,0,0,?,?,0,0,0,0
2287,RNHA,9,12,3,removal,GRE,4,0,0,0,0,?,?,0,0,0,0
2288,RNHA,9,12,4,removal,GRE,38,0,0,0,0,?,?,0,0,0,0
2289,RNHA,9,13,1,removal,GRE,14,0,0,0,0,?,?,0,0,0,0
2290,RNHA,9,13,2,removal,GRE,26,0,0,0,0,?,?,0,0,0,0
2291,RNHA,9,13,3,removal,GRE,33,0,0,0,0,?,?,0,0,0,0
2292,RNHA,9,13,4,removal,GRE,35,0,0,0,0,?,?,0,0,0,0
2293,RNHA,9,14,1,removal,CRA,31,0,0,0,0,?,?,0,0,0,0
2294,RNHA,9,14,2,removal,CRA,21,0,0,0,0,?,?,0,0,0,0
2295,RNHA,9,14,3,removal,CRA,7,0,0,0,0,?,?,0,0,0,0
2296,RNHA,9,14,4,removal,CRA,35,0,0,0,0,?,?,0,0,0,0
2297,RNHA,9,15,1,removal,KZA,15,1,1,16.6,4,1,1,0,0,0,1
2298,RNHA,9,15,2,removal,KZA,23,0,0,0,0,?,?,0,0,0,0
2299,RNHA,9,15,3,removal,KZA,13,0,0,0,0,?,?,0,0,0,0
2300,RNHA,9,15,4,removal,KZA,17,0,0,0,0,?,?,0,0,0,0
2301,RNHA,9,16,1,competition,GCD,35,0,0,0,0,?,?,0,0,0,0
2302,RNHA,9,16,2,competition,GCD,6,1,2,49.5,11,3,2,0,0,0,1
2303,RNHA,9,16,3,competition,GCD,2,0,0,0,0,?,?,0,0,0,0
2304,RNHA,9,16,4,competition,GCD,40,1,1,37,6,3,2,0,0,0,1
2305,RNHA,9,17,1,competition,TYS,17,0,0,0,0,?,?,0,0,0,0
2306,RNHA,9,17,2,competition,TYS,21,0,1,7,4,1,1,0,0,0,0
2307,RNHA,9,17,3,competition,TYS,13,0,0,0,0,?,?,0,0,0,0
2308,RNHA,9,17,4,competition,TYS,27,1,0,0,0,?,?,0,0,0,0
2309,RNHA,9,18,1,competition,GRE,14,1,1,46.5,9,3,2,5,1,6,0
2310,RNHA,9,18,2,competition,GRE,26,0,0,0,0,?,?,0,0,0,0
2311,RNHA,9,18,3,competition,GRE,33,1,0,0,0,?,?,0,0,0,0
2312,RNHA,9,18,4,competition,GRE,35,0,0,0,0,?,?,0,0,0,0
2313,RNHA,9,19,1,removal,TYS,17,0,0,0,0,?,?,0,0,0,0
2314,RNHA,9,19,2,removal,TYS,21,0,0,0,0,?,?,0,0,0,0
2315,RNHA,9,19,3,removal,TYS,13,1,1,7,3,1,1,0,0,0,0
2316,RNHA,9,19,4,removal,TYS,27,0,0,0,0,?,?,0,0,0,0
2317,RNHA,9,20,1,removal,CRA,26,0,0,0,0,?,?,0,0,0,0
2318,RNHA,9,20,2,removal,CRA,34,0,0,0,0,?,?,0,0,0,0
2319,RNHA,9,20,3,removal,CRA,5,0,0,0,0,?,?,0,0,0,0
2320,RNHA,9,20,4,removal,CRA,11,0,0,0,0,?,?,0,0,0,0
2321,RNHA,10,1,1,removal,GCD,28,0,0,0,0,?,?,0,0,0,0
2322,RNHA,10,1,2,removal,GCD,6,0,0,0,0,?,?,0,0,0,0
2323,RNHA,10,1,3,removal,GCD,26,0,0,0,0,?,?,0,0,0,0
2324,RNHA,10,1,4,removal,GCD,10,0,0,0,0,?,?,0,0,0,0
2325,RNHA,10,2,1,competition,CRA,37,0,0,0,0,?,?,0,0,0,0
2326,RNHA,10,2,2,competition,CRA,19,1,2,57.5,10,2,2,0,0,0,1
2327,RNHA,10,2,3,competition,CRA,1,1,1,?,3,3,4,0,0,0,1
2328,RNHA,10,2,4,competition,CRA,8,1,1,54,?,?,?,4,1,7,1
2329,RNHA,10,3,1,competition,GRE,3,1,1,62.5,?,?,?,0,0,0,0
2330,RNHA,10,3,2,competition,GRE,12,0,0,0,0,?,?,0,0,0,0
2331,RNHA,10,3,3,competition,GRE,39,1,0,0,0,?,?,0,0,0,0
2332,RNHA,10,3,4,competition,GRE,6,0,0,0,0,?,?,0,0,0,0
2333,RNHA,10,4,1,removal,KZA,12,0,1,63,9,2,2,0,0,0,0
2334,RNHA,10,4,2,removal,KZA,10,0,0,0,0,?,?,0,0,0,0
2335,RNHA,10,4,3,removal,KZA,26,0,0,0,0,?,?,0,0,0,0
2336,RNHA,10,4,4,removal,KZA,35,1,1,2,1,1,1,0,0,0,0
2337,RNHA,10,5,1,competition,TYS,35,1,1,?,2,1,1,0,0,0,1
2338,RNHA,10,5,2,competition,TYS,40,1,1,25.5,5,3,1,4,2,1,0
2339,RNHA,10,5,3,competition,TYS,16,0,0,0,0,?,?,0,0,0,0
2340,RNHA,10,5,4,competition,TYS,25,0,0,0,0,?,?,0,0,0,0
2341,RNHA,10,6,1,competition,TYS,10,0,0,0,0,?,?,0,0,0,0
2342,RNHA,10,6,2,competition,TYS,38,0,0,0,0,?,?,0,0,0,0
2343,RNHA,10,6,3,competition,TYS,35,1,1,58,11,3,1,4,1,1,0
2344,RNHA,10,6,4,competition,TYS,1,0,0,0,0,?,?,0,0,0,0
2345,RNHA,10,7,1,removal,KZA,30,1,1,55,11,3,2,0,0,0,1
2346,RNHA,10,7,2,removal,KZA,7,0,0,0,0,?,?,0,0,0,0
2347,RNHA,10,7,3,removal,KZA,38,0,0,0,0,?,?,0,0,0,0
2348,RNHA,10,7,4,removal,KZA,34,0,0,0,0,?,?,0,0,0,0
2349,RNHA,10,8,1,competition,CRA,2,1,0,0,0,?,?,0,0,0,1
2350,RNHA,10,8,2,competition,CRA,36,1,1,66.5,11,3,1,4,0,0,1
2351,RNHA,10,8,3,competition,CRA,22,1,1,65.5,10,4,1,4,0,0,1
2352,RNHA,10,8,4,competition,CRA,28,0,0,0,0,?,?,0,0,0,0
2353,RNHA,10,9,1,removal,GRE,37,0,0,0,0,?,?,0,0,0,0
2354,RNHA,10,9,2,removal,GRE,20,0,0,0,0,?,?,0,0,0,0
2355,RNHA,10,9,3,removal,GRE,21,0,0,0,0,?,?,0,0,0,0
2356,RNHA,10,9,4,removal,GRE,6,0,0,0,0,?,?,0,0,0,0
2357,RNHA,10,10,1,competition,KZA,30,0,0,0,0,?,?,0,0,0,0
2358,RNHA,10,10,2,competition,KZA,7,0,0,0,0,?,?,0,0,0,0
2359,RNHA,10,10,3,competition,KZA,38,0,0,0,0,?,?,0,0,0,0
2360,RNHA,10,10,4,competition,KZA,34,0,0,0,0,?,?,0,0,0,0
2361,RNHA,10,11,1,competition,GCD,28,0,0,0,0,?,?,0,0,0,0
2362,RNHA,10,11,2,competition,GCD,6,1,2,54.5,9,2,2,0,0,0,1
2363,RNHA,10,11,3,competition,GCD,26,0,0,0,0,?,?,0,0,0,0
2364,RNHA,10,11,4,competition,GCD,10,0,0,0,0,?,?,0,0,0,0
2365,RNHA,10,12,1,removal,GRE,3,0,0,0,0,?,?,0,0,0,0
2366,RNHA,10,12,2,removal,GRE,12,0,0,0,0,?,?,0,0,0,0
2367,RNHA,10,12,3,removal,GRE,39,0,0,0,0,?,?,0,0,0,0
2368,RNHA,10,12,4,removal,GRE,6,0,0,0,0,?,?,0,0,0,0
2369,RNHA,10,13,1,removal,TYS,35,0,0,0,0,?,?,0,0,0,0
2370,RNHA,10,13,2,removal,TYS,40,1,0,0,0,?,?,0,0,0,0
2371,RNHA,10,13,3,removal,TYS,16,1,0,0,0,?,?,0,0,0,1
2372,RNHA,10,13,4,removal,TYS,25,1,0,0,0,?,?,0,0,0,1
2373,RNHA,10,14,1,competition,KZA,12,0,0,0,0,?,?,0,0,0,0
2374,RNHA,10,14,2,competition,KZA,10,0,0,0,0,?,?,0,0,0,0
2375,RNHA,10,14,3,competition,KZA,26,0,0,0,0,?,?,0,0,0,0
2376,RNHA,10,14,4,competition,KZA,35,1,1,43.5,5,2,1,0,0,0,0
2377,RNHA,10,15,1,competition,GCD,18,0,0,0,0,?,?,0,0,0,0
2378,RNHA,10,15,2,competition,GCD,26,0,0,0,0,?,?,0,0,0,0
2379,RNHA,10,15,3,competition,GCD,14,1,1,60,5,3,1,4,2,6,1
2380,RNHA,10,15,4,competition,GCD,20,0,0,0,0,?,?,0,0,0,0
2381,RNHA,10,16,1,removal,GCD,18,0,0,0,0,?,?,0,0,0,0
2382,RNHA,10,16,2,removal,GCD,26,0,0,0,0,?,?,0,0,0,0
2383,RNHA,10,16,3,removal,GCD,14,0,0,0,0,?,?,0,0,0,0
2384,RNHA,10,16,4,removal,GCD,20,0,0,0,0,?,?,0,0,0,0
2385,RNHA,10,17,1,removal,CRA,2,1,1,11,4,2,1,0,0,0,0
2386,RNHA,10,17,2,removal,CRA,36,0,0,0,0,?,?,0,0,0,0
2387,RNHA,10,17,3,removal,CRA,22,0,0,0,0,?,?,0,0,0,0
2388,RNHA,10,17,4,removal,CRA,28,0,0,0,0,?,?,0,0,0,0
2389,RNHA,10,18,1,competition,GRE,37,1,0,0,0,?,?,0,0,0,0
2390,RNHA,10,18,2,competition,GRE,20,1,2,45,9,1,1,4,0,0,1
2391,RNHA,10,18,3,competition,GRE,21,0,0,0,0,?,?,0,0,0,0
2392,RNHA,10,18,4,competition,GRE,6,1,0,0,0,?,?,0,0,0,1
2393,RNHA,10,19,1,removal,CRA,37,0,0,0,0,?,?,0,0,0,0
2394,RNHA,10,19,2,removal,CRA,19,0,0,0,0,?,?,0,0,0,0
2395,RNHA,10,19,3,removal,CRA,1,0,0,0,0,?,?,0,0,0,0
2396,RNHA,10,19,4,removal,CRA,8,0,0,0,0,?,?,0,0,0,0
2397,RNHA,10,20,1,removal,TYS,10,0,0,0,0,?,?,0,0,0,0
2398,RNHA,10,20,2,removal,TYS,38,0,0,0,0,?,?,0,0,0,0
2399,RNHA,10,20,3,removal,TYS,35,1,1,37,7,3,1,4,2,2,1
2400,RNHA,10,20,4,removal,TYS,1,0,0,0,0,?,?,0,0,0,0
2401,SCRS,1,1,1,removal,KZA,1,1,1,13.5,6,1,3,0,0,0,0
2402,SCRS,1,1,2,removal,KZA,35,0,0,0,0,?,?,0,0,0,0
2403,SCRS,1,1,3,removal,KZA,30,0,0,0,0,?,?,0,0,0,0
2404,SCRS,1,1,4,removal,KZA,9,0,0,0,0,?,?,0,0,0,0
2405,SCRS,1,2,1,removal,GCD,40,0,0,0,0,?,?,0,0,0,0
2406,SCRS,1,2,2,removal,GCD,14,0,0,0,0,?,?,0,0,0,0
2407,SCRS,1,2,3,removal,GCD,33,0,0,0,0,?,?,0,0,0,0
2408,SCRS,1,2,4,removal,GCD,34,0,0,0,0,?,?,0,0,0,0
2409,SCRS,1,3,1,competition,TYS,6,0,0,0,0,?,?,0,0,0,0
2410,SCRS,1,3,2,competition,TYS,7,0,0,0,0,?,?,0,0,0,0
2411,SCRS,1,3,3,competition,TYS,9,0,0,0,0,?,?,0,0,0,0
2412,SCRS,1,3,4,competition,TYS,27,0,0,0,0,?,?,0,0,0,0
2413,SCRS,1,4,1,removal,CRA,31,0,0,0,0,?,?,0,0,0,0
2414,SCRS,1,4,2,removal,CRA,29,0,0,0,0,?,?,0,0,0,1
2415,SCRS,1,4,3,removal,CRA,30,1,1,?,11,2,3,1,3,6,1
2416,SCRS,1,4,4,removal,CRA,11,0,0,0,0,?,?,0,0,0,0
2417,SCRS,1,5,1,removal,GRE,17,0,0,0,0,?,?,0,0,0,0
2418,SCRS,1,5,2,removal,GRE,28,0,0,0,0,?,?,0,0,0,0
2419,SCRS,1,5,3,removal,GRE,40,0,0,0,0,?,?,0,0,0,0
2420,SCRS,1,5,4,removal,GRE,33,0,0,0,0,?,?,0,0,0,0
2421,SCRS,1,6,1,competition,KZA,1,0,0,0,0,?,?,0,0,0,0
2422,SCRS,1,6,2,competition,KZA,35,0,0,0,0,?,?,0,0,0,0
2423,SCRS,1,6,3,competition,KZA,30,0,0,0,0,?,?,0,0,0,0
2424,SCRS,1,6,4,competition,KZA,9,0,0,0,0,?,?,0,0,0,0
2425,SCRS,1,7,1,competition,CRA,1,0,0,0,0,?,?,0,0,0,0
2426,SCRS,1,7,2,competition,CRA,18,0,0,0,0,?,?,0,0,0,0
2427,SCRS,1,7,3,competition,CRA,38,0,0,0,0,?,?,0,0,0,0
2428,SCRS,1,7,4,competition,CRA,33,0,0,0,0,?,?,0,0,0,0
2429,SCRS,1,8,1,competition,TYS,26,0,0,0,0,?,?,0,0,0,0
2430,SCRS,1,8,2,competition,TYS,4,0,0,0,0,?,?,0,0,0,0
2431,SCRS,1,8,3,competition,TYS,26,0,0,0,0,?,?,0,0,0,0
2432,SCRS,1,8,4,competition,TYS,39,0,0,0,0,?,?,0,0,0,0
2433,SCRS,1,9,1,competition,GCD,40,0,0,0,0,?,?,0,0,0,0
2434,SCRS,1,9,2,competition,GCD,14,0,0,0,0,?,?,0,0,0,0
2435,SCRS,1,9,3,competition,GCD,33,0,0,0,0,?,?,0,0,0,0
2436,SCRS,1,9,4,competition,GCD,34,0,0,0,0,?,?,0,0,0,0
2437,SCRS,1,10,1,removal,KZA,14,0,0,0,0,?,?,0,0,0,0
2438,SCRS,1,10,2,removal,KZA,33,0,0,0,0,?,?,0,0,0,0
2439,SCRS,1,10,3,removal,KZA,40,0,0,0,0,?,?,0,0,0,0
2440,SCRS,1,10,4,removal,KZA,6,0,0,0,0,?,?,0,0,0,0
2441,SCRS,1,11,1,removal,TYS,6,0,0,0,0,?,?,0,0,0,0
2442,SCRS,1,11,2,removal,TYS,7,1,2,27,47,1,2,0,0,0,1
2443,SCRS,1,11,3,removal,TYS,9,0,0,0,0,?,?,0,0,0,0
2444,SCRS,1,11,4,removal,TYS,27,0,0,0,0,?,?,0,0,0,0
2445,SCRS,1,12,1,removal,TYS,26,0,0,0,0,?,?,0,0,0,1
2446,SCRS,1,12,2,removal,TYS,4,0,0,0,0,?,?,0,0,0,0
2447,SCRS,1,12,3,removal,TYS,26,0,0,0,0,?,?,0,0,0,0
2448,SCRS,1,12,4,removal,TYS,39,0,0,0,0,?,?,0,0,0,0
2449,SCRS,1,13,1,removal,CRA,1,0,0,0,0,?,?,0,0,0,0
2450,SCRS,1,13,2,removal,CRA,18,0,0,0,0,?,?,0,0,0,0
2451,SCRS,1,13,3,removal,CRA,38,0,1,17.5,8,2,2,0,0,0,0
2452,SCRS,1,13,4,removal,CRA,33,0,0,0,0,?,?,0,0,0,0
2453,SCRS,1,14,1,removal,GRE,33,0,0,0,0,?,?,0,0,0,0
2454,SCRS,1,14,2,removal,GRE,1,0,0,0,0,?,?,0,0,0,0
2455,SCRS,1,14,3,removal,GRE,12,0,0,0,0,?,?,0,0,0,0
2456,SCRS,1,14,4,removal,GRE,30,0,0,0,0,?,?,0,0,0,0
